,group1,group2,weight,group1_name,group2_name,num_members1,num_members2,category_name1,category_name2
3233,16548342,4705492,1,Piano Music Lovers of Nashville,"WOMEN ""Word of Mouth Entrepreneurial Networkers""",88,2307,Music,Career & Business
3234,16548342,18616278,1,Piano Music Lovers of Nashville,Franklin Developer Lunch & Learn,88,629,Music,Tech
3235,16548342,1349592,1,Piano Music Lovers of Nashville,Board Game Lovers Meetup,88,2261,Music,Games
3236,16548342,18882523,2,Piano Music Lovers of Nashville,Nashville Electronic Music & Synthesizer Meetup,88,405,Music,Music
3237,16548342,18573279,1,Piano Music Lovers of Nashville,Advanced Audio + Applications Exchange (A3E) - Nashville,88,271,Music,Music
3238,16548342,10016242,1,Piano Music Lovers of Nashville,NashJS,88,1975,Music,Tech
3239,16548342,19654655,2,Piano Music Lovers of Nashville,Nashville Music Programmers,88,516,Music,Tech
3240,1102353,12588802,1,Nashville Backpacker Meetup,Nashville Vipassana Meditation Meetup,3861,91,Outdoors & Adventure,New Age & Spirituality
3241,1102353,18495240,9,Nashville Backpacker Meetup,Middle Tennessee Hiking Meetup,3861,1576,Outdoors & Adventure,Outdoors & Adventure
3242,1102353,25117452,1,Nashville Backpacker Meetup,Maintaining Your Balance,3861,168,Outdoors & Adventure,Health & Wellbeing
3243,1102353,19728145,2,Nashville Backpacker Meetup,Stepping Out Social Dance Meetup,3861,1778,Outdoors & Adventure,Dancing
3244,1102353,2556962,1,Nashville Backpacker Meetup,Middle Tennessee Motorcycle Riders,3861,1055,Outdoors & Adventure,Cars & Motorcycles
3245,1102353,1728035,1,Nashville Backpacker Meetup,WordPress Nashville,3861,1643,Outdoors & Adventure,Tech
3246,1102353,1697586,1,Nashville Backpacker Meetup,The Nashville Chinese Language and Culture Meetup Group,3861,243,Outdoors & Adventure,Language & Ethnic Identity
3247,1102353,11294262,1,Nashville Backpacker Meetup,Let's Talk Franklin Toastmasters Club,3861,608,Outdoors & Adventure,Career & Business
3248,1102353,20181560,4,Nashville Backpacker Meetup,Tails of the Trail,3861,1241,Outdoors & Adventure,Pets & Animals
3249,1102353,1360698,1,Nashville Backpacker Meetup,Nashville PHP User Group,3861,1118,Outdoors & Adventure,Tech
3250,1102353,1078077,1,Nashville Backpacker Meetup,PROVIDENT LIVING & SELF-RELIANCE,3861,777,Outdoors & Adventure,Education & Learning
3251,1102353,339011,17,Nashville Backpacker Meetup,Nashville Hiking Meetup,3861,15838,Outdoors & Adventure,Outdoors & Adventure
3252,1102353,1772099,1,Nashville Backpacker Meetup,Nashville 80s Music & More Meetup,3861,1763,Outdoors & Adventure,Music
3253,1102353,20806988,1,Nashville Backpacker Meetup,Events of the Camera Club Council of Tennessee,3861,318,Outdoors & Adventure,Photography
3254,1102353,13560402,2,Nashville Backpacker Meetup,Nashville Modern Excel & Power BI User Group,3861,540,Outdoors & Adventure,Tech
3255,1102353,1371991,1,Nashville Backpacker Meetup,The Joy of Dining Out with Friends Meetup,3861,2032,Outdoors & Adventure,Food & Drink
3256,1102353,23053409,1,Nashville Backpacker Meetup,Nashville LGBT Game Night Meetup,3861,296,Outdoors & Adventure,LGBT
3257,1102353,11625832,1,Nashville Backpacker Meetup,PyNash,3861,1442,Outdoors & Adventure,Tech
3258,1102353,6190702,2,Nashville Backpacker Meetup,Fun Happenings Social Group-Nashvilles Most Fun Social Group,3861,2050,Outdoors & Adventure,Socializing
3259,1102353,18529135,1,Nashville Backpacker Meetup,Franklin AM - Networking,3861,360,Outdoors & Adventure,Career & Business
3260,1102353,15552112,1,Nashville Backpacker Meetup,Intellectual Society of Greater Nashville,3861,652,Outdoors & Adventure,Education & Learning
3261,1102353,18468466,1,Nashville Backpacker Meetup,Big East Fork Hiking & Breakfast Club,3861,411,Outdoors & Adventure,Outdoors & Adventure
3262,1102353,1741429,1,Nashville Backpacker Meetup,Brentwood - Grow Your Business In Tennessee,3861,491,Outdoors & Adventure,Career & Business
3263,1102353,929402,11,Nashville Backpacker Meetup,Paddle Adventures Unlimited,3861,6331,Outdoors & Adventure,Outdoors & Adventure
3264,1102353,1473660,2,Nashville Backpacker Meetup,Nashville Kayak Lessons,3861,3260,Outdoors & Adventure,Outdoors & Adventure
3265,1102353,18517376,2,Nashville Backpacker Meetup,Nashville Pilgrimage Hiking & Walking Meetup Group,3861,984,Outdoors & Adventure,Outdoors & Adventure
3266,1102353,1240194,3,Nashville Backpacker Meetup,Nashville Rock Climbing MeetUP,3861,724,Outdoors & Adventure,Outdoors & Adventure
3267,1102353,1187715,5,Nashville Backpacker Meetup,What the Pho!,3861,1889,Outdoors & Adventure,Food & Drink
3268,1102353,19713173,1,Nashville Backpacker Meetup,Transplant Nashville,3861,2152,Outdoors & Adventure,Socializing
3269,1102353,20421535,1,Nashville Backpacker Meetup,Explorer Chicks of Nashville: Adventure Awaits!,3861,921,Outdoors & Adventure,Outdoors & Adventure
3270,1102353,20493986,1,Nashville Backpacker Meetup,R-Ladies Nashville,3861,210,Outdoors & Adventure,Career & Business
3271,1102353,18589616,1,Nashville Backpacker Meetup,Agile Nashville User Group,3861,862,Outdoors & Adventure,Tech
3272,1102353,6707902,2,Nashville Backpacker Meetup,Data Science Nashville,3861,1046,Outdoors & Adventure,Tech
3273,1102353,16062152,1,Nashville Backpacker Meetup,Design Thinking Nashville,3861,1026,Outdoors & Adventure,Tech
3274,1102353,19680459,1,Nashville Backpacker Meetup,Bellevue Free Mandarin/Korean Lessons Meetup,3861,243,Outdoors & Adventure,Language & Ethnic Identity
3275,1102353,6284242,1,Nashville Backpacker Meetup,All Things Gardening,3861,293,Outdoors & Adventure,Community & Environment
3276,1102353,18616278,1,Nashville Backpacker Meetup,Franklin Developer Lunch & Learn,3861,629,Outdoors & Adventure,Tech
3277,1102353,1349592,1,Nashville Backpacker Meetup,Board Game Lovers Meetup,3861,2261,Outdoors & Adventure,Games
3278,1102353,17872862,1,Nashville Backpacker Meetup,Nashville Amazon Web Services User Group,3861,476,Outdoors & Adventure,Tech
3279,1102353,22197221,8,Nashville Backpacker Meetup,Team Green Adventures,3861,1812,Outdoors & Adventure,Outdoors & Adventure
3280,1102353,19443174,1,Nashville Backpacker Meetup,Couples New 2 Nashville & Know (almost) NoOne.  Ages 40 & Up,3861,398,Outdoors & Adventure,Socializing
3281,1102353,18361585,1,Nashville Backpacker Meetup,Make Nashville Meetup,3861,1684,Outdoors & Adventure,Tech
3282,1102353,15297782,1,Nashville Backpacker Meetup,Nashville Product Meetup,3861,560,Outdoors & Adventure,Tech
3283,1102353,18414590,1,Nashville Backpacker Meetup,Women 'n' Wine of Nashville,3861,690,Outdoors & Adventure,Career & Business
3284,23816722,1187715,1,Nashville Wanderlusters,What the Pho!,643,1889,Outdoors & Adventure,Food & Drink
3285,21262880,18562307,1,Amway Business Opportunity Info Session,Nashville Young Professionals Meetup,77,3210,Career & Business,Career & Business
3286,21262880,20807142,1,Amway Business Opportunity Info Session,Music City Young Professionals,77,1388,Career & Business,Socializing
3287,21262880,6335372,1,Amway Business Opportunity Info Session,Nashville soccer,77,2869,Career & Business,Sports & Recreation
3288,21262880,526316,1,Amway Business Opportunity Info Session,¡Diablos Que Bailan! (Salsa Nashville),77,3472,Career & Business,Dancing
3289,21262880,1741429,1,Amway Business Opportunity Info Session,Brentwood - Grow Your Business In Tennessee,77,491,Career & Business,Career & Business
3290,25641512,339011,2,Hendersonville Area Active/Outdoor Lifestyle,Nashville Hiking Meetup,91,15838,Outdoors & Adventure,Outdoors & Adventure
3291,25641512,22193397,1,Hendersonville Area Active/Outdoor Lifestyle,Hendersonville Hiking Meetup,91,235,Outdoors & Adventure,Outdoors & Adventure
3292,20181560,23499806,1,Tails of the Trail,Nashville Walking Women,1241,242,Pets & Animals,Fitness
3293,20181560,2520612,2,Tails of the Trail,The Nashville Girly Book Club,1241,1770,Pets & Animals,Book Clubs
3294,20181560,6641192,1,Tails of the Trail,Nashville Shambhala Meditation Group,1241,874,Pets & Animals,Health & Wellbeing
3295,20181560,18955830,7,Tails of the Trail,Eat Love Nash,1241,5008,Pets & Animals,Socializing
3296,20181560,3636792,1,Tails of the Trail,Nashville Quantum Energy Play Group,1241,196,Pets & Animals,New Age & Spirituality
3297,20181560,22023226,1,Tails of the Trail,Paid To Speak Entrepreneurs,1241,328,Pets & Animals,Career & Business
3298,20181560,18567736,1,Tails of the Trail,MHO Nashville Active Adventures,1241,1696,Pets & Animals,Outdoors & Adventure
3299,20181560,339011,10,Tails of the Trail,Nashville Hiking Meetup,1241,15838,Pets & Animals,Outdoors & Adventure
3300,20181560,1772099,1,Tails of the Trail,Nashville 80s Music & More Meetup,1241,1763,Pets & Animals,Music
3301,20181560,1457232,1,Tails of the Trail,Volunteer Nashville,1241,2921,Pets & Animals,Community & Environment
3302,20181560,19030621,2,Tails of the Trail,"Lesbians in the Workplace, Nashville",1241,567,Pets & Animals,LGBT
3303,20181560,6190702,1,Tails of the Trail,Fun Happenings Social Group-Nashvilles Most Fun Social Group,1241,2050,Pets & Animals,Socializing
3304,20181560,7130232,1,Tails of the Trail,Nashville Software Beginners,1241,1308,Pets & Animals,Tech
3305,20181560,929402,2,Tails of the Trail,Paddle Adventures Unlimited,1241,6331,Pets & Animals,Outdoors & Adventure
3306,20181560,1473660,1,Tails of the Trail,Nashville Kayak Lessons,1241,3260,Pets & Animals,Outdoors & Adventure
3307,20181560,1240194,1,Tails of the Trail,Nashville Rock Climbing MeetUP,1241,724,Pets & Animals,Outdoors & Adventure
3308,20181560,1492619,2,Tails of the Trail,Women's  Business Network,1241,2163,Pets & Animals,Career & Business
3309,20181560,20182158,1,Tails of the Trail,Green Hills Stampin' and Scrapbooking Meetup,1241,57,Pets & Animals,Hobbies & Crafts
3310,20181560,19713173,7,Tails of the Trail,Transplant Nashville,1241,2152,Pets & Animals,Socializing
3311,20181560,19847832,3,Tails of the Trail,"Chicago Cubs, Blackhawks and Bears Fans near Nashville",1241,341,Pets & Animals,Sports & Recreation
3312,20181560,18494105,1,Tails of the Trail,The Iron Yard - Nashville,1241,1491,Pets & Animals,Tech
3313,20181560,252576,1,Tails of the Trail,Real Estate Investors of Nashville Meetup Group,1241,1035,Pets & Animals,Career & Business
3314,20181560,7836842,1,Tails of the Trail,Nashville UX,1241,1318,Pets & Animals,Tech
3315,20181560,1324203,1,Tails of the Trail,Nashville Psychic Meetup,1241,2360,Pets & Animals,New Age & Spirituality
3316,20181560,1307837,1,Tails of the Trail,Mid-TN Scrapbooking Club,1241,520,Pets & Animals,Hobbies & Crafts
3317,20181560,6707902,1,Tails of the Trail,Data Science Nashville,1241,1046,Pets & Animals,Tech
3318,20181560,18549438,1,Tails of the Trail,NashDash Dating!,1241,1769,Pets & Animals,Singles
3319,20181560,4705492,3,Tails of the Trail,"WOMEN ""Word of Mouth Entrepreneurial Networkers""",1241,2307,Pets & Animals,Career & Business
3320,20181560,25681644,1,Tails of the Trail,East Nashville Daytime Basketball,1241,52,Pets & Animals,Sports & Recreation
3321,20181560,18562307,4,Tails of the Trail,Nashville Young Professionals Meetup,1241,3210,Pets & Animals,Career & Business
3322,20181560,18495240,2,Tails of the Trail,Middle Tennessee Hiking Meetup,1241,1576,Pets & Animals,Outdoors & Adventure
3323,20181560,22422793,2,Tails of the Trail,Women & Horses,1241,108,Pets & Animals,Pets & Animals
3324,20181560,19728145,4,Tails of the Trail,Stepping Out Social Dance Meetup,1241,1778,Pets & Animals,Dancing
3325,20181560,19416348,1,Tails of the Trail,Bellevue Business Networking Meetup,1241,298,Pets & Animals,Career & Business
3326,20181560,1697586,1,Tails of the Trail,The Nashville Chinese Language and Culture Meetup Group,1241,243,Pets & Animals,Language & Ethnic Identity
3327,20181560,8805172,2,Tails of the Trail,Nashville Wiener Romp,1241,499,Pets & Animals,Pets & Animals
3328,20181560,20806988,1,Tails of the Trail,Events of the Camera Club Council of Tennessee,1241,318,Pets & Animals,Photography
3329,20181560,19064659,1,Tails of the Trail,Franklin Books and Discussion Meetup,1241,50,Pets & Animals,Education & Learning
3330,20181560,19266390,1,Tails of the Trail,Nashville Networking Business Luncheon,1241,1444,Pets & Animals,Career & Business
3331,20181560,1371991,5,Tails of the Trail,The Joy of Dining Out with Friends Meetup,1241,2032,Pets & Animals,Food & Drink
3332,20181560,25857366,1,Tails of the Trail,The Warner Trail Runners,1241,74,Pets & Animals,Fitness
3333,20181560,19934054,2,Tails of the Trail,Outdoor Fit - HIIT,1241,205,Pets & Animals,Fitness
3334,20181560,11625832,1,Tails of the Trail,PyNash,1241,1442,Pets & Animals,Tech
3335,20181560,18529135,1,Tails of the Trail,Franklin AM - Networking,1241,360,Pets & Animals,Career & Business
3336,20181560,1187715,7,Tails of the Trail,What the Pho!,1241,1889,Pets & Animals,Food & Drink
3337,20181560,6335372,1,Tails of the Trail,Nashville soccer,1241,2869,Pets & Animals,Sports & Recreation
3338,20181560,21837219,1,Tails of the Trail,All Things Angular,1241,302,Pets & Animals,Tech
3339,20181560,20336043,4,Tails of the Trail,Nashville Ladies Volunteering and Having Fun,1241,1639,Pets & Animals,Socializing
3340,20181560,18476981,1,Tails of the Trail,Drink-n-Draw,1241,2514,Pets & Animals,Arts & Culture
3341,20181560,9376702,1,Tails of the Trail,Nashville Women Programmers,1241,1091,Pets & Animals,Tech
3342,20181560,24431556,1,Tails of the Trail,Random Nashville Fun,1241,254,Pets & Animals,Socializing
3343,20181560,13635532,1,Tails of the Trail,Thrifting Nashville Meetup,1241,530,Pets & Animals,Fashion & Beauty
3344,20181560,18616278,1,Tails of the Trail,Franklin Developer Lunch & Learn,1241,629,Pets & Animals,Tech
3345,20181560,1498076,1,Tails of the Trail,Christian Business Leaders Roundtable | CEO Fellowship,1241,887,Pets & Animals,Career & Business
3346,20181560,17872862,1,Tails of the Trail,Nashville Amazon Web Services User Group,1241,476,Pets & Animals,Tech
3347,20181560,23515107,1,Tails of the Trail,CityWalks,1241,654,Pets & Animals,Fitness
3348,20181560,22197221,6,Tails of the Trail,Team Green Adventures,1241,1812,Pets & Animals,Outdoors & Adventure
3349,20181560,19443174,2,Tails of the Trail,Couples New 2 Nashville & Know (almost) NoOne.  Ages 40 & Up,1241,398,Pets & Animals,Socializing
3350,20181560,6121452,1,Tails of the Trail,Stand Up Paddle Boarding in Nashville TN.,1241,977,Pets & Animals,Sports & Recreation
3351,20181560,1642477,3,Tails of the Trail,"Movie Lovers:  New, Classic, and Foreign Films Meetup",1241,875,Pets & Animals,Movies & Film
3352,20181560,10016242,1,Tails of the Trail,NashJS,1241,1975,Pets & Animals,Tech
3353,20181560,24693747,1,Tails of the Trail,Williamson County Republican Party,1241,114,Pets & Animals,Movements & Politics
3354,20181560,5327862,1,Tails of the Trail,Nashville Animal Advocacy,1241,344,Pets & Animals,Pets & Animals
3355,18567736,18517376,1,MHO Nashville Active Adventures,Nashville Pilgrimage Hiking & Walking Meetup Group,1696,984,Outdoors & Adventure,Outdoors & Adventure
3356,18567736,339011,1,MHO Nashville Active Adventures,Nashville Hiking Meetup,1696,15838,Outdoors & Adventure,Outdoors & Adventure
3357,16321082,13560402,1,Nashville Cloudera User Group,Nashville Modern Excel & Power BI User Group,101,540,Tech,Tech
3358,16321082,17872862,1,Nashville Cloudera User Group,Nashville Amazon Web Services User Group,101,476,Tech,Tech
3359,16321082,11625832,2,Nashville Cloudera User Group,PyNash,101,1442,Tech,Tech
